file_path,filename,device_family,device_id,state,distance_label,probe_id,channel_mode,sample_rate_hz,label_device,label_family,label_state,label_coarse,td_ch1_mean,td_ch1_std,td_ch1_rms,td_ch1_variance,td_ch1_peak_to_peak,td_ch1_energy,td_ch1_skewness,td_ch1_kurtosis,td_ch1_zero_crossing_rate,td_ch1_num_peaks,td_ch1_crest_factor,td_ch1_iqr,fd_ch1_dominant_freq_hz,fd_ch1_dominant_freq_norm,fd_ch1_spectral_centroid_hz,fd_ch1_spectral_centroid_norm,fd_ch1_spectral_spread_hz,fd_ch1_spectral_entropy,fd_ch1_band_energy_abs_low,fd_ch1_band_energy_abs_mid,fd_ch1_band_energy_abs_high,fd_ch1_band_energy_rel_low,fd_ch1_band_energy_rel_high,td_ch2_mean,td_ch2_std,td_ch2_rms,td_ch2_variance,td_ch2_peak_to_peak,td_ch2_energy,td_ch2_skewness,td_ch2_kurtosis,td_ch2_zero_crossing_rate,td_ch2_num_peaks,td_ch2_crest_factor,td_ch2_iqr,fd_ch2_dominant_freq_hz,fd_ch2_dominant_freq_norm,fd_ch2_spectral_centroid_hz,fd_ch2_spectral_centroid_norm,fd_ch2_spectral_spread_hz,fd_ch2_spectral_entropy,fd_ch2_band_energy_abs_low,fd_ch2_band_energy_abs_mid,fd_ch2_band_energy_abs_high,fd_ch2_band_energy_rel_low,fd_ch2_band_energy_rel_high,xc_rms_ratio,xc_energy_ratio,xc_correlation,xc_dom_freq_diff_hz,xc_centroid_diff_hz,primary_channel,td_pri_mean,td_pri_std,td_pri_rms,td_pri_variance,td_pri_peak_to_peak,td_pri_energy,td_pri_skewness,td_pri_kurtosis,td_pri_zero_crossing_rate,td_pri_num_peaks,td_pri_crest_factor,td_pri_iqr,fd_pri_dominant_freq_hz,fd_pri_dominant_freq_norm,fd_pri_spectral_centroid_hz,fd_pri_spectral_centroid_norm,fd_pri_spectral_spread_hz,fd_pri_spectral_entropy,fd_pri_band_energy_abs_low,fd_pri_band_energy_abs_mid,fd_pri_band_energy_abs_high,fd_pri_band_energy_rel_low,fd_pri_band_energy_rel_high
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/NewFile32.csv,NewFile32.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,dual,20000.0,motor_2,motor,on,motor_on,-0.0030533333333333332,0.08855648191345955,0.0886091041221687,0.00784225048888889,1.02,0.007851573333333334,0.22696638806514097,7.325627359631893,0.595,66.0,5.779181315479107,0.8179075784669654,5699.999999999999,0.57,4846.896472677033,0.48468964726770325,2178.013863240373,5.609104458282079,7148.3300026395145,41859.76730590136,670992.5398066249,49008.09730854088,442712.2801000241,0.0018733333333333332,0.06608073815837377,0.0661072865373654,0.004366663955555556,0.51,0.004370173333333334,-0.179576588752452,6.032243587513316,0.6025,74.0,4.896420091136961,0.5438599207901218,6399.999999999999,0.6399999999999999,4848.997481092464,0.4848997481092464,2145.7516434687586,5.54284467829198,7885.467071785442,35302.64698449051,676811.8905664384,43188.114056275954,458103.3615614412,1.3403833187448215,1.7966274411693814,-0.096298054093836,-700.0,-2.1010084154313518,ch1,-0.0030533333333333332,0.08855648191345955,0.0886091041221687,0.00784225048888889,1.02,0.007851573333333334,0.22696638806514097,7.325627359631893,0.595,66,5.779181315479107,0.8179075784669654,5699.999999999999,0.57,4846.896472677033,0.48468964726770325,2178.013863240373,5.609104458282079,7148.3300026395145,41859.76730590136,670992.5398066249,49008.09730854088,442712.2801000241
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/NewFile33.csv,NewFile33.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,dual,20000.0,motor_2,motor,on,motor_on,-0.0031066666666666664,0.09191823516340789,0.09197071997833513,0.008448961955555554,1.02,0.008458613333333333,0.3228931257965578,8.772051278135232,0.62,60.0,5.991684679276892,0.7907358084140145,6666.666666666666,0.6666666666666666,4874.456027734314,0.48744560277343146,2190.8101982668004,5.602038122418588,11543.172003227977,38404.27529190387,670052.9872255041,49947.44729513185,454368.7102979915,0.002878333333333334,0.06601246243871094,0.06607518444923177,0.004357645197222222,0.51,0.0043659300000000005,0.25414333523289284,7.417294745016429,0.6075,60.0,5.46925976871972,0.5436360426424691,7083.333333333332,0.7083333333333333,4852.798938517974,0.48527989385179743,2169.9084119538256,5.650639950739629,9582.763829809832,40142.81860079224,670275.3510087412,49725.58243060207,438326.176418997,1.3919101512156948,1.9374138690572988,0.05638684341478984,-416.66666666666606,21.657089216339955,ch1,-0.0031066666666666664,0.09191823516340789,0.09197071997833513,0.008448961955555554,1.02,0.008458613333333333,0.3228931257965578,8.772051278135232,0.62,60,5.991684679276892,0.7907358084140145,6666.666666666666,0.6666666666666666,4874.456027734314,0.48744560277343146,2190.8101982668004,5.602038122418588,11543.172003227977,38404.27529190387,670052.9872255041,49947.44729513185,454368.7102979915
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/NewFile34.csv,NewFile34.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,dual,20000.0,motor_2,motor,on,motor_on,-0.004633333333333334,0.09403842595213702,0.09415250040935362,0.008843225555555556,1.02,0.008864693333333333,-0.02583351740399048,8.880212880421835,0.6016666666666667,58.0,6.207397238953122,0.8237236874804217,6699.999999999999,0.6699999999999999,4803.794442938124,0.4803794442938124,2179.2172461867117,5.674336008412944,9670.692229672195,42847.73629723433,667481.6219018885,52518.42852690653,442306.6589506074,0.002575,0.06617748389747075,0.06622756223808937,0.004379459374999999,0.51,0.0043860900000000005,0.05763897770079965,6.9516435625265025,0.6175,59.0,5.462175430907586,0.5511723108163198,7616.666666666665,0.7616666666666665,4837.055949935177,0.4837055949935177,2168.630710886003,5.628527046721274,8741.861245844531,43510.86269149484,667747.2959004284,52252.72393733938,445199.1517121744,1.4216513069116685,2.0210924384436555,-0.0600734732912946,-916.6666666666661,-33.26150699705249,ch1,-0.004633333333333334,0.09403842595213702,0.09415250040935362,0.008843225555555556,1.02,0.008864693333333333,-0.02583351740399048,8.880212880421835,0.6016666666666667,58,6.207397238953122,0.8237236874804217,6699.999999999999,0.6699999999999999,4803.794442938124,0.4803794442938124,2179.2172461867117,5.674336008412944,9670.692229672195,42847.73629723433,667481.6219018885,52518.42852690653,442306.6589506074
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/NewFile35.csv,NewFile35.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,dual,20000.0,motor_2,motor,on,motor_on,-9.999999999999731e-06,0.0868347850806346,0.0868347856564407,0.007540279899999999,1.02,0.007540280000000001,1.033560046663592,8.867539956455698,0.6083333333333333,53.0,5.887802884843063,0.7518758575594279,5049.999999999999,0.5049999999999999,4712.348399144652,0.4712348399144652,2230.056745260557,5.694158525394896,12231.819044129768,52267.1770109189,655501.0054442069,64498.99605504868,416439.9270037973,0.002756666666666667,0.0643625728889771,0.06442158023519759,0.004142540788888888,0.51,0.004150140000000001,-0.0591851175646707,7.526646562668676,0.6175,62.0,5.2124556566596025,0.5405172186610516,5216.666666666666,0.5216666666666666,4835.714554316434,0.4835714554316434,2173.3021882802445,5.648501151447482,11406.307681025643,35818.11165532754,672776.2146839919,47224.41933635319,449440.58097262017,1.347914555020452,1.816873647635983,-0.06783155913821,-166.66666666666697,-123.36615517178234,ch1,-9.999999999999731e-06,0.0868347850806346,0.0868347856564407,0.007540279899999999,1.02,0.007540280000000001,1.033560046663592,8.867539956455698,0.6083333333333333,53,5.887802884843063,0.7518758575594279,5049.999999999999,0.5049999999999999,4712.348399144652,0.4712348399144652,2230.056745260557,5.694158525394896,12231.819044129768,52267.1770109189,655501.0054442069,64498.99605504868,416439.9270037973
Motor_Data/MOTOR_3_ON/time domain/NewFile1.csv,NewFile1.csv,motor,motor_3,on,ch1_distant_ch2_close,default,dual,20000.0,motor_3,motor,on,motor_on,-0.002783333333333335,0.12614235234668633,0.1261730557607289,0.01591189305555556,1.02,0.015919640000000002,-0.5655462579319787,5.445110339267806,0.7133333333333334,79.0,5.355293540675805,0.4222025020952055,6899.999999999999,0.69,5051.669947759235,0.5051669947759234,2048.5684254187877,5.428522320648894,2718.509902189417,22903.824789765604,694377.8441638652,25622.33469195502,476450.62087940297,0.0022566666666666677,0.06674384457677643,0.06678198359837278,0.004454740788888889,0.51,0.004459833333333332,-0.09052533395809718,3.5983052103983555,0.6841666666666667,84.0,3.9624456651142697,0.5720996488567617,6549.999999999999,0.6549999999999999,5104.016108062308,0.5104016108062308,2002.5540245177565,5.5015788968702175,1804.6781486824254,18922.56831872434,699272.8536035892,20727.246467406767,486841.1576228854,1.8893277641996133,3.5695594005755087,-0.2554578316927619,350.0,-52.3461603030737,ch1,-0.002783333333333335,0.12614235234668633,0.1261730557607289,0.01591189305555556,1.02,0.015919640000000002,-0.5655462579319787,5.445110339267806,0.7133333333333334,79,5.355293540675805,0.4222025020952055,6899.999999999999,0.69,5051.669947759235,0.5051669947759234,2048.5684254187877,5.428522320648894,2718.509902189417,22903.824789765604,694377.8441638652,25622.33469195502,476450.62087940297
Motor_Data/MOTOR_3_ON/time domain/NewFile10.csv,NewFile10.csv,motor,motor_3,on,ch1_distant_ch2_close,default,dual,20000.0,motor_3,motor,on,motor_on,-0.003956666666666669,0.12184508520612922,0.12190931055501873,0.014846224788888888,1.02,0.014861880000000003,-0.47757814055993053,4.765775602183516,0.7091666666666666,77.0,4.126618083652774,0.4341905711970149,6833.333333333332,0.6833333333333332,5154.57475272097,0.515457475272097,2052.590918246518,5.549723656137907,1639.2654728775406,21359.270310183118,697003.3911825158,22998.53578306066,482531.6179615164,0.002383333333333334,0.06868614408225933,0.06872748116049843,0.004717786388888889,0.51,0.004723466666666667,-0.05649459142686522,3.0148236187175605,0.6766666666666666,82.0,3.262318708616097,0.5589765529312145,6149.999999999999,0.6149999999999999,5160.5635729188325,0.5160563572918833,1987.9730815525058,5.505173664756172,988.760991466353,17714.974163382743,701297.0539465784,18703.735154849095,486019.3376510512,1.7738073401864596,3.146392480099362,0.07999337594988984,683.333333333333,-5.988820197862879,ch1,-0.003956666666666669,0.12184508520612922,0.12190931055501873,0.014846224788888888,1.02,0.014861880000000003,-0.47757814055993053,4.765775602183516,0.7091666666666666,77,4.126618083652774,0.4341905711970149,6833.333333333332,0.6833333333333332,5154.57475272097,0.515457475272097,2052.590918246518,5.549723656137907,1639.2654728775406,21359.270310183118,697003.3911825158,22998.53578306066,482531.6179615164
Motor_Data/MOTOR_3_ON/time domain/NewFile11.csv,NewFile11.csv,motor,motor_3,on,ch1_distant_ch2_close,default,dual,20000.0,motor_3,motor,on,motor_on,-0.0019366666666666692,0.12944598354354436,0.12946047015723888,0.016756262655555555,1.02,0.016760013333333337,-0.19548544708279342,7.229031481866576,0.7216666666666667,78.0,4.9378085745379385,0.39509864950000567,5633.333333333332,0.5633333333333332,5152.032698192292,0.5152032698192291,1979.8263688905804,5.372830597838661,1462.6659681155402,15112.880841584134,703424.6069466744,16575.546809699674,485751.6340503455,0.0029633333333333343,0.07484240323654916,0.07490104583159482,0.005601385322222223,0.51,0.005610166666666667,-0.04460342444719239,4.547178362282366,0.6908333333333333,78.0,4.232014527982597,0.5437998640282926,6316.666666666666,0.6316666666666666,5355.11965664505,0.535511965664505,2144.151868533153,5.535784340620683,1477.9762342591237,16919.475947526473,701637.4422785321,18397.452181785597,492377.5170811119,1.7284200603595545,2.9874359050533266,-0.29736245617097223,-683.3333333333339,-203.08695845275815,ch1,-0.0019366666666666692,0.12944598354354436,0.12946047015723888,0.016756262655555555,1.02,0.016760013333333337,-0.19548544708279342,7.229031481866576,0.7216666666666667,78,4.9378085745379385,0.39509864950000567,5633.333333333332,0.5633333333333332,5152.032698192292,0.5152032698192291,1979.8263688905804,5.372830597838661,1462.6659681155402,15112.880841584134,703424.6069466744,16575.546809699674,485751.6340503455
Motor_Data/MOTOR_3_ON/time domain/NewFile12.csv,NewFile12.csv,motor,motor_3,on,ch1_distant_ch2_close,default,dual,20000.0,motor_3,motor,on,motor_on,-0.003330000000000002,0.12495158168933544,0.1249959466009465,0.015612897766666668,1.02,0.015623986666666667,-0.49955752640536066,6.832632867464765,0.7141666666666666,77.0,5.671789636580839,0.41839410458583237,6733.333333333332,0.6733333333333332,4977.169026944197,0.4977169026944197,2117.1521772530346,5.515657809451733,4635.052375299817,28292.378277525873,687072.5781271034,32927.430652825686,471614.37113994325,0.0034416666666666675,0.07747807171853352,0.07755447547799331,0.006002851597222223,0.51,0.006014696666666666,-0.027181542930889445,3.968853561046398,0.6816666666666666,84.0,4.963891545235954,0.5491183576664322,6966.666666666666,0.6966666666666667,5056.100802091211,0.5056100802091211,2053.213988902177,5.515430065544312,2032.1767156348847,24096.815199925797,693871.070413087,26128.991915560684,474921.1016754645,1.611718032138778,2.597635015121295,-0.13752551637546637,-233.33333333333394,-78.93177514701438,ch1,-0.003330000000000002,0.12495158168933544,0.1249959466009465,0.015612897766666668,1.02,0.015623986666666667,-0.49955752640536066,6.832632867464765,0.7141666666666666,77,5.671789636580839,0.41839410458583237,6733.333333333332,0.6733333333333332,4977.169026944197,0.4977169026944197,2117.1521772530346,5.515657809451733,4635.052375299817,28292.378277525873,687072.5781271034,32927.430652825686,471614.37113994325
Motor_Data/MOTOR_3_ON/time domain/NewFile13.csv,NewFile13.csv,motor,motor_3,on,ch1_distant_ch2_close,default,dual,20000.0,motor_3,motor,on,motor_on,-0.002303333333333335,0.12210624331112459,0.12212796567535218,0.014909934655555557,1.02,0.014915240000000001,-0.053031195070802194,6.589433936710302,0.7183333333333334,75.0,5.375837422078895,0.42778435091138317,6749.999999999999,0.6749999999999999,5014.872442683199,0.5014872442683198,2084.1442008343574,5.584475914566777,5236.902881414105,26758.443720178926,688004.666316845,31995.346601593024,478091.85993600276,0.002803333333333334,0.07483427015003814,0.07488675895421477,0.00560016798888889,0.51,0.0056080266666666675,0.11972918549791389,4.333031874160252,0.7008333333333333,79.0,5.194047068402952,0.5390893584872745,7299.999999999999,0.7299999999999999,5126.452226716246,0.5126452226716246,2054.709808968748,5.384316408230763,2115.3388584477557,22341.57960535851,695543.3864102771,24456.918463806265,489755.63885839854,1.6308352421824042,2.6596235871441407,-0.16866411384619087,-550.0,-111.57978403304696,ch1,-0.002303333333333335,0.12210624331112459,0.12212796567535218,0.014909934655555557,1.02,0.014915240000000001,-0.053031195070802194,6.589433936710302,0.7183333333333334,75,5.375837422078895,0.42778435091138317,6749.999999999999,0.6749999999999999,5014.872442683199,0.5014872442683198,2084.1442008343574,5.584475914566777,5236.902881414105,26758.443720178926,688004.666316845,31995.346601593024,478091.85993600276
Motor_Data/MOTOR_3_ON/time domain/NewFile14.csv,NewFile14.csv,motor,motor_3,on,ch1_distant_ch2_close,default,dual,20000.0,motor_3,motor,on,motor_on,-0.0027300000000000015,0.1179226883739229,0.11795428492993941,0.013905760433333332,1.02,0.013913213333333332,-0.2667804363930502,5.392164793209089,0.7141666666666666,73.0,4.814061756865459,0.42231050678440946,7266.666666666666,0.7266666666666666,5027.535363641748,0.5027535363641747,2050.7499226020227,5.567849067764024,3144.1758504394907,24902.594147421183,691953.2363005052,28046.769997860672,468793.4797293917,0.0027433333333333337,0.06815883989297028,0.0682140259282014,0.004645627455555556,0.51,0.004653153333333333,0.07546392411060208,3.677699916294255,0.6816666666666666,77.0,3.9528966685258893,0.5328397942676513,6483.333333333332,0.6483333333333332,5157.497465584487,0.5157497465584487,1975.9544224625306,5.552939181128214,839.1355778969436,18991.152446162036,700169.7233926351,19830.28802405898,488798.6566886504,1.7291793487470166,2.990061220133157,-0.033503319499665375,783.3333333333339,-129.96210194273954,ch1,-0.0027300000000000015,0.1179226883739229,0.11795428492993941,0.013905760433333332,1.02,0.013913213333333332,-0.2667804363930502,5.392164793209089,0.7141666666666666,73,4.814061756865459,0.42231050678440946,7266.666666666666,0.7266666666666666,5027.535363641748,0.5027535363641747,2050.7499226020227,5.567849067764024,3144.1758504394907,24902.594147421183,691953.2363005052,28046.769997860672,468793.4797293917
Motor_Data/MOTOR_3_ON/time domain/NewFile15.csv,NewFile15.csv,motor,motor_3,on,ch1_distant_ch2_close,default,dual,20000.0,motor_3,motor,on,motor_on,-0.0022533333333333346,0.11566994346943471,0.11569188966100144,0.013379535822222222,1.02,0.013384613333333333,-0.3209313198522021,5.887618840630488,0.7175,70.0,5.396758823790708,0.4287948808762212,6349.999999999999,0.6349999999999999,5175.623808409122,0.5175623808409122,2130.792481406854,5.470242482325265,2648.916116564723,20589.810318148768,696776.8828555987,23238.72643471349,474789.89393624663,0.0029016666666666674,0.07042109293780917,0.07048084846254336,0.004959130330555557,0.51,0.00496755,-0.10039521651437151,3.857129440867962,0.6708333333333333,87.0,4.54928621772967,0.4998780756904342,6666.666666666666,0.6666666666666666,5138.495979918049,0.5138495979918049,2052.5964832849963,5.606995487243684,1776.4689344018482,21845.04022225296,696381.6062604317,23621.509156654804,478235.7979141664,1.6414656205860692,2.69440938356601,-0.04961911858987964,-316.66666666666697,37.12782849107316,ch1,-0.0022533333333333346,0.11566994346943471,0.11569188966100144,0.013379535822222222,1.02,0.013384613333333333,-0.3209313198522021,5.887618840630488,0.7175,70,5.396758823790708,0.4287948808762212,6349.999999999999,0.6349999999999999,5175.623808409122,0.5175623808409122,2130.792481406854,5.470242482325265,2648.916116564723,20589.810318148768,696776.8828555987,23238.72643471349,474789.89393624663
Motor_Data/MOTOR_3_ON/time domain/NewFile16.csv,NewFile16.csv,motor,motor_3,on,ch1_distant_ch2_close,default,dual,20000.0,motor_3,motor,on,motor_on,-0.003033333333333335,0.12022855549142873,0.12026681448623584,0.014454905555555557,1.02,0.014464106666666667,-0.3118567772360883,4.6050604884366395,0.6975,75.0,4.30697379058178,0.40941517974033415,7199.999999999999,0.7199999999999999,5007.745957681323,0.5007745957681322,2030.0979610507197,5.627291958153791,2883.462247882836,24576.04135925627,692540.4964435543,27459.503607139108,468490.90158316126,0.0024783333333333337,0.07171676603525536,0.07175957543538469,0.005143294530555557,0.51,0.005149436666666667,-0.12562533313733693,3.187456174143776,0.6691666666666667,84.0,4.4407748369118645,0.5271124496562223,6349.999999999999,0.6349999999999999,5142.163746690318,0.5142163746690318,2042.5999879021135,5.531369823602857,1760.5598860011587,21220.81763484349,697018.9805987407,22981.377520844646,483680.29593734787,1.6759688690539856,2.808871650038095,-0.28704324279733534,850.0,-134.417789008995,ch1,-0.003033333333333335,0.12022855549142873,0.12026681448623584,0.014454905555555557,1.02,0.014464106666666667,-0.3118567772360883,4.6050604884366395,0.6975,75,4.30697379058178,0.40941517974033415,7199.999999999999,0.7199999999999999,5007.745957681323,0.5007745957681322,2030.0979610507197,5.627291958153791,2883.462247882836,24576.04135925627,692540.4964435543,27459.503607139108,468490.90158316126
Motor_Data/MOTOR_3_ON/time domain/NewFile17.csv,NewFile17.csv,motor,motor_3,on,ch1_distant_ch2_close,default,dual,20000.0,motor_3,motor,on,motor_on,-0.002936666666666668,0.11088072866323023,0.11091961052942803,0.012294535988888888,1.02,0.01230316,-0.14982971740911705,6.364792980058592,0.7016666666666667,68.0,5.875192845839618,0.40982623264243423,6466.666666666666,0.6466666666666666,4899.121222959956,0.4899121222959956,2101.3991573321364,5.567656887509695,5470.705719433391,32185.243706704678,682344.0511268405,37655.949426138075,454946.23300239374,0.0028016666666666676,0.06808088814458545,0.06813851089264181,0.004635007330555555,0.51,0.004642856666666667,0.0075020632770968695,3.7645820420653315,0.6941666666666667,82.0,4.12768411695761,0.5652692930893226,7149.999999999999,0.7149999999999999,5097.993126630083,0.5097993126630083,2070.72516683994,5.401084051219188,2580.8759484621246,21808.945061519025,695610.602450922,24389.821009981148,490368.1900508804,1.6278549248631453,2.6499116564011955,0.20114727789794543,-683.333333333333,-198.8719036701268,ch1,-0.002936666666666668,0.11088072866323023,0.11091961052942803,0.012294535988888888,1.02,0.01230316,-0.14982971740911705,6.364792980058592,0.7016666666666667,68,5.875192845839618,0.40982623264243423,6466.666666666666,0.6466666666666666,4899.121222959956,0.4899121222959956,2101.3991573321364,5.567656887509695,5470.705719433391,32185.243706704678,682344.0511268405,37655.949426138075,454946.23300239374
Motor_Data/MOTOR_3_ON/time domain/NewFile18.csv,NewFile18.csv,motor,motor_3,on,ch1_distant_ch2_close,default,dual,20000.0,motor_3,motor,on,motor_on,-0.003696666666666668,0.11880168905458466,0.11885918839814895,0.014113841322222221,1.02,0.014127506666666664,-0.5234711394479948,5.367615574805955,0.7116666666666667,75.0,4.417086020988024,0.40004520324073367,6766.666666666666,0.6766666666666666,5026.673749005516,0.5026673749005516,2094.8034056016977,5.595301228434123,4486.147845204554,25577.227485071086,689937.7870446539,30063.37533027564,471421.7740457542,0.0030850000000000005,0.07075110911969272,0.07081833566716085,0.005005719441666666,0.51,0.005015236666666667,0.043435992580701153,3.818504790040511,0.6833333333333333,77.0,4.089585016170268,0.469229133902866,6549.999999999999,0.6549999999999999,5123.09772482576,0.512309772482576,2017.2053945595128,5.45988892821079,1425.0183293691055,18446.442838425613,700130.1066215307,19871.461167794718,476467.3470557544,1.6783674351904476,2.8169172475077606,-0.15882961727039013,216.66666666666697,-96.42397582024478,ch1,-0.003696666666666668,0.11880168905458466,0.11885918839814895,0.014113841322222221,1.02,0.014127506666666664,-0.5234711394479948,5.367615574805955,0.7116666666666667,75,4.417086020988024,0.40004520324073367,6766.666666666666,0.6766666666666666,5026.673749005516,0.5026673749005516,2094.8034056016977,5.595301228434123,4486.147845204554,25577.227485071086,689937.7870446539,30063.37533027564,471421.7740457542
Motor_Data/MOTOR_3_ON/time domain/NewFile19.csv,NewFile19.csv,motor,motor_3,on,ch1_distant_ch2_close,default,dual,20000.0,motor_3,motor,on,motor_on,-0.0016866666666666677,0.11744687517720039,0.1174589857496366,0.013793768488888889,1.02,0.013796613333333336,-0.37057825971553116,5.45184704676948,0.6883333333333334,78.0,5.352677678047365,0.4525225441323264,7499.999999999999,0.7499999999999999,5101.789449431967,0.5101789449431967,2212.044359337748,5.620225011115788,4594.2517884974695,33054.186642041226,682365.3305475812,37648.4384305387,472031.4228149112,0.0030366666666666675,0.07450310053205095,0.07456496049307164,0.00555071198888889,0.51,0.0055599333333333344,0.011952204969177307,3.8012754474827943,0.6783333333333333,83.0,4.922353110711564,0.5430798266941439,7483.333333333332,0.7483333333333332,5256.208067887822,0.5256208067887822,2140.4837292702477,5.491498053769367,2221.6940572819535,20544.359750699146,697253.1198068995,22766.053807981098,498740.1224810804,1.5752571311366892,2.4814350291969927,-0.07861354433319095,16.66666666666697,-154.4186184558548,ch1,-0.0016866666666666677,0.11744687517720039,0.1174589857496366,0.013793768488888889,1.02,0.013796613333333336,-0.37057825971553116,5.45184704676948,0.6883333333333334,78,5.352677678047365,0.4525225441323264,7499.999999999999,0.7499999999999999,5101.789449431967,0.5101789449431967,2212.044359337748,5.620225011115788,4594.2517884974695,33054.186642041226,682365.3305475812,37648.4384305387,472031.4228149112
Motor_Data/MOTOR_3_ON/time domain/NewFile2.csv,NewFile2.csv,motor,motor_3,on,ch1_distant_ch2_close,default,dual,20000.0,motor_3,motor,on,motor_on,-0.0025600000000000024,0.1216268873782986,0.12165382580639761,0.014793099733333334,1.02,0.014799653333333334,-0.3292664344058949,4.890937227016029,0.7241666666666666,73.0,4.358122740448606,0.437792319753118,5666.666666666666,0.5666666666666667,5096.681500410468,0.5096681500410468,2028.9115600281805,5.422460092791562,2150.5931936798356,18972.08497474602,698877.3399020768,21122.678168425857,480012.3848707609,0.001983333333333334,0.06817829362944061,0.06820713550159788,0.004648279722222222,0.51,0.004652213333333334,-0.11639481671891289,3.4137572924498647,0.6833333333333333,88.0,3.7791600417953397,0.5560131506202138,6666.666666666666,0.6666666666666666,5113.152053577961,0.5113152053577961,2032.6418962569412,5.516464530109026,1449.9144267243726,21054.715235075906,697495.4552054494,22504.629661800278,487084.5833576844,1.7835938265366333,3.1812069380595904,-0.30247875717154055,-1000.0,-16.470553167492653,ch1,-0.0025600000000000024,0.1216268873782986,0.12165382580639761,0.014793099733333334,1.02,0.014799653333333334,-0.3292664344058949,4.890937227016029,0.7241666666666666,73,4.358122740448606,0.437792319753118,5666.666666666666,0.5666666666666667,5096.681500410468,0.5096681500410468,2028.9115600281805,5.422460092791562,2150.5931936798356,18972.08497474602,698877.3399020768,21122.678168425857,480012.3848707609
Motor_Data/MOTOR_3_ON/time domain/NewFile20.csv,NewFile20.csv,motor,motor_3,on,ch1_distant_ch2_close,default,dual,20000.0,motor_3,motor,on,motor_on,-0.0026300000000000013,0.12070195980181929,0.12073060920909826,0.0145689631,1.02,0.014575880000000001,-0.46399168263059354,5.0589421691511,0.685,74.0,4.639686320891034,0.4495890346636988,7283.333333333332,0.7283333333333332,5004.519370039055,0.5004519370039054,2081.2041194973367,5.536611169677627,3243.717204772358,28668.69302845302,688087.5982814295,31912.41023322538,470587.0624919424,0.0026950000000000003,0.07248609274658599,0.07253617488306553,0.0052542336416666665,0.51,0.005261496666666667,-0.06161596983535819,4.592880440107089,0.6883333333333334,74.0,4.678096349992946,0.5151505971502763,6449.999999999999,0.6449999999999999,5133.3095013351485,0.5133309501335148,1991.480708696796,5.544962936102835,1657.7863417983071,17249.39057529104,701092.8557924033,18907.176917089346,487037.46796074114,1.6644192970435268,2.7702915963708676,-0.05965875572158114,833.333333333333,-128.79013129609393,ch1,-0.0026300000000000013,0.12070195980181929,0.12073060920909826,0.0145689631,1.02,0.014575880000000001,-0.46399168263059354,5.0589421691511,0.685,74,4.639686320891034,0.4495890346636988,7283.333333333332,0.7283333333333332,5004.519370039055,0.5004519370039054,2081.2041194973367,5.536611169677627,3243.717204772358,28668.69302845302,688087.5982814295,31912.41023322538,470587.0624919424
Motor_Data/MOTOR_3_ON/time domain/NewFile21.csv,NewFile21.csv,motor,motor_3,on,ch1_distant_ch2_close,default,dual,20000.0,motor_3,motor,on,motor_on,-0.0026333333333333347,0.12310417900659948,0.12313234072871893,0.01515463888888889,1.02,0.015161573333333334,-0.14884488232586174,6.747956319506974,0.6991666666666667,74.0,5.0191735118318705,0.4317772946090451,6766.666666666666,0.6766666666666666,5073.75319734351,0.507375319734351,2084.2938673606027,5.466064452341339,3632.8303930982406,25221.09443402389,691146.0763486741,28853.92482712213,486252.5633769963,0.0028383333333333338,0.07891421838863316,0.07896524551978547,0.006227453863888889,0.51,0.00623551,-0.0026375195675895926,4.529094523309381,0.695,78.0,4.107938156591498,0.49049952381878775,5633.333333333332,0.5633333333333332,5132.364904221696,0.5132364904221696,2025.2447037706554,5.451718337359558,1714.5193578050673,17996.215417356347,700289.9600100757,19710.73477516141,483812.32862054545,1.5593232176789342,2.431488897192585,-0.04994278313132557,1133.333333333334,-58.61170687818594,ch1,-0.0026333333333333347,0.12310417900659948,0.12313234072871893,0.01515463888888889,1.02,0.015161573333333334,-0.14884488232586174,6.747956319506974,0.6991666666666667,74,5.0191735118318705,0.4317772946090451,6766.666666666666,0.6766666666666666,5073.75319734351,0.507375319734351,2084.2938673606027,5.466064452341339,3632.8303930982406,25221.09443402389,691146.0763486741,28853.92482712213,486252.5633769963
