X,CH1,Start,Increment,
Sequence,Volt,-1.500000e-01,2.000000e-04
0,1.20e-02,
1,-8.00e-03,
2,1.20e-02,
3,-8.00e-03,
4,-8.00e-03,
5,1.20e-02,
6,1.20e-02,
7,-8.00e-03,
8,1.20e-02,
9,-8.00e-03,
10,1.20e-02,
11,-8.00e-03,
12,1.20e-02,
13,-8.00e-03,
14,1.60e-02,
15,-8.00e-03,
16,-8.00e-03,
17,1.20e-02,
18,1.20e-02,
19,-8.00e-03,
20,-8.00e-03,
21,1.60e-02,
22,1.20e-02,
23,-8.00e-03,
24,1.20e-02,
25,-8.00e-03,
26,1.20e-02,
27,-8.00e-03,
28,1.20e-02,
29,-8.00e-03,
30,-8.00e-03,
31,1.20e-02,
32,-8.00e-03,
33,1.20e-02,
34,1.20e-02,
35,-8.00e-03,
36,1.20e-02,
37,-8.00e-03,
38,-8.00e-03,
39,1.60e-02,
40,1.20e-02,
41,-8.00e-03,
42,1.20e-02,
43,-8.00e-03,
44,-8.00e-03,
45,1.20e-02,
46,-1.20e-02,
47,1.60e-02,
48,-4.00e-02,
49,5.60e-02,
50,1.20e-02,
51,-8.00e-03,
52,1.20e-02,
53,-8.00e-03,
54,1.20e-02,
55,-8.00e-03,
56,1.20e-02,
57,-8.00e-03,
58,1.20e-02,
59,-8.00e-03,
60,1.20e-02,
61,-8.00e-03,
62,1.20e-02,
63,-4.00e-03,
64,-4.00e-03,
65,1.60e-02,
66,1.20e-02,
67,-8.00e-03,
68,1.20e-02,
69,-8.00e-03,
70,-8.00e-03,
71,1.60e-02,
72,1.20e-02,
73,-8.00e-03,
74,1.20e-02,
75,-8.00e-03,
76,1.20e-02,
77,-8.00e-03,
78,1.20e-02,
79,-8.00e-03,
80,1.20e-02,
81,-8.00e-03,
82,1.20e-02,
83,-8.00e-03,
84,1.20e-02,
85,-8.00e-03,
86,-8.00e-03,
87,1.20e-02,
88,-8.00e-03,
89,1.20e-02,
90,1.20e-02,
91,-8.00e-03,
92,1.20e-02,
93,-8.00e-03,
94,-8.00e-03,
95,1.20e-02,
96,-8.00e-03,
97,1.20e-02,
98,-8.00e-03,
99,1.20e-02,
100,-6.40e-02,
101,2.00e-02,
102,-8.00e-03,
103,1.60e-02,
104,1.20e-02,
105,-8.00e-03,
106,1.20e-02,
107,-8.00e-03,
108,1.20e-02,
109,-8.00e-03,
110,-8.00e-03,
111,1.60e-02,
112,1.20e-02,
113,-4.00e-03,
114,-8.00e-03,
115,1.60e-02,
116,-4.00e-03,
117,1.20e-02,
118,1.20e-02,
119,-8.00e-03,
120,-8.00e-03,
121,1.60e-02,
122,1.20e-02,
123,-8.00e-03,
124,1.20e-02,
125,-8.00e-03,
126,1.60e-02,
127,-1.20e-02,
128,1.60e-02,
129,-8.00e-03,
130,-8.00e-03,
131,1.60e-02,
132,1.20e-02,
133,-8.00e-03,
134,1.20e-02,
135,-8.00e-03,
136,1.20e-02,
137,-8.00e-03,
138,1.20e-02,
139,-8.00e-03,
140,1.20e-02,
141,-8.00e-03,
142,1.20e-02,
143,-8.00e-03,
144,-8.00e-03,
145,1.60e-02,
146,1.20e-02,
147,-4.00e-03,
148,1.20e-02,
149,-8.00e-03,
150,-8.00e-03,
151,1.60e-02,
152,2.40e-02,
153,-2.80e-02,
154,1.20e-02,
155,-8.00e-03,
156,1.20e-02,
157,-8.00e-03,
158,1.20e-02,
159,-8.00e-03,
160,1.20e-02,
161,-8.00e-03,
162,1.20e-02,
163,-8.00e-03,
164,1.20e-02,
165,-8.00e-03,
166,1.60e-02,
167,-8.00e-03,
168,-8.00e-03,
169,1.20e-02,
170,1.20e-02,
171,-8.00e-03,
172,1.20e-02,
173,-8.00e-03,
174,1.20e-02,
175,-8.00e-03,
176,1.20e-02,
177,-8.00e-03,
178,-8.00e-03,
179,1.20e-02,
180,-4.00e-03,
181,1.20e-02,
182,1.20e-02,
183,-8.00e-03,
184,1.20e-02,
185,-8.00e-03,
186,1.20e-02,
187,-8.00e-03,
188,1.20e-02,
189,-8.00e-03,
190,-8.00e-03,
191,1.60e-02,
192,1.20e-02,
193,-8.00e-03,
194,1.60e-02,
195,-8.00e-03,
196,1.20e-02,
197,-8.00e-03,
198,1.20e-02,
199,-8.00e-03,
200,-8.00e-03,
201,1.20e-02,
202,1.20e-02,
203,-8.00e-03,
204,-8.00e-03,
205,1.60e-02,
206,-6.80e-02,
207,3.20e-02,
208,1.20e-02,
209,-8.00e-03,
210,1.20e-02,
211,-8.00e-03,
212,1.20e-02,
213,-8.00e-03,
214,1.20e-02,
215,-8.00e-03,
216,1.20e-02,
217,-8.00e-03,
218,1.20e-02,
219,-8.00e-03,
220,1.20e-02,
221,-8.00e-03,
222,-8.00e-03,
223,1.20e-02,
224,1.20e-02,
225,-8.00e-03,
226,1.20e-02,
227,-8.00e-03,
228,1.20e-02,
229,-8.00e-03,
230,-4.00e-03,
231,1.20e-02,
232,1.60e-02,
233,-8.00e-03,
234,-8.00e-03,
235,1.20e-02,
236,1.20e-02,
237,-8.00e-03,
238,1.20e-02,
239,-8.00e-03,
240,1.20e-02,
241,-8.00e-03,
242,1.20e-02,
243,-8.00e-03,
244,1.20e-02,
245,-8.00e-03,
246,1.60e-02,
247,-8.00e-03,
248,1.20e-02,
249,-8.00e-03,
250,-8.00e-03,
251,1.60e-02,
252,-8.00e-03,
253,1.60e-02,
254,1.20e-02,
255,-8.00e-03,
256,-4.00e-03,
257,1.60e-02,
258,1.24e-01,
259,-2.40e-02,
260,1.20e-02,
261,-8.00e-03,
262,-4.00e-03,
263,1.20e-02,
264,1.60e-02,
265,-8.00e-03,
266,-4.00e-03,
267,1.20e-02,
268,1.20e-02,
269,-8.00e-03,
270,1.20e-02,
271,-8.00e-03,
272,1.20e-02,
273,-4.00e-03,
274,1.20e-02,
275,-8.00e-03,
276,-4.00e-03,
277,1.60e-02,
278,1.60e-02,
279,-8.00e-03,
280,-4.00e-03,
281,1.60e-02,
282,1.20e-02,
283,-8.00e-03,
284,-8.00e-03,
285,1.20e-02,
286,1.20e-02,
287,-8.00e-03,
288,1.60e-02,
289,-8.00e-03,
290,1.20e-02,
291,-8.00e-03,
292,1.20e-02,
293,-8.00e-03,
294,-8.00e-03,
295,1.60e-02,
296,1.20e-02,
297,-8.00e-03,
298,1.20e-02,
299,-8.00e-03,
300,1.20e-02,
301,-8.00e-03,
302,-4.00e-03,
303,1.60e-02,
304,-4.00e-03,
305,1.60e-02,
306,-8.00e-03,
307,1.60e-02,
308,1.20e-02,
309,-4.00e-03,
310,-8.00e-03,
311,2.00e-02,
312,6.00e-02,
313,-2.00e-02,
314,1.20e-02,
315,-8.00e-03,
316,-8.00e-03,
317,1.20e-02,
318,1.20e-02,
319,-8.00e-03,
320,1.20e-02,
321,-8.00e-03,
322,-8.00e-03,
323,1.20e-02,
324,1.20e-02,
325,-8.00e-03,
326,1.20e-02,
327,-8.00e-03,
328,1.20e-02,
329,-8.00e-03,
330,1.60e-02,
331,-8.00e-03,
332,1.20e-02,
333,-8.00e-03,
334,-8.00e-03,
335,1.60e-02,
336,1.20e-02,
337,-8.00e-03,
338,1.20e-02,
339,-8.00e-03,
340,-8.00e-03,
341,1.60e-02,
342,-4.00e-03,
343,1.20e-02,
344,1.20e-02,
345,-8.00e-03,
346,1.20e-02,
347,-8.00e-03,
348,-8.00e-03,
349,1.60e-02,
350,-4.00e-03,
351,1.60e-02,
352,-4.00e-03,
353,1.20e-02,
354,1.20e-02,
355,-8.00e-03,
356,-4.00e-03,
357,1.20e-02,
358,1.20e-02,
359,-8.00e-03,
360,-4.00e-03,
361,1.20e-02,
362,1.20e-02,
363,-8.00e-03,
364,-4.40e-02,
365,1.08e-01,
366,-8.00e-03,
367,1.20e-02,
368,1.20e-02,
369,-8.00e-03,
370,1.20e-02,
371,-4.00e-03,
372,1.60e-02,
373,-8.00e-03,
374,1.20e-02,
375,-8.00e-03,
376,-8.00e-03,
377,1.60e-02,
378,1.20e-02,
379,-8.00e-03,
380,-4.00e-03,
381,1.20e-02,
382,1.20e-02,
383,-4.00e-03,
384,1.20e-02,
385,-8.00e-03,
386,-8.00e-03,
387,1.60e-02,
388,1.20e-02,
389,-8.00e-03,
390,1.20e-02,
391,-8.00e-03,
392,-4.00e-03,
393,1.20e-02,
394,-4.00e-03,
395,1.20e-02,
396,1.20e-02,
397,-8.00e-03,
398,1.20e-02,
399,-8.00e-03,
400,1.20e-02,
401,-8.00e-03,
402,1.20e-02,
403,-4.00e-03,
404,1.20e-02,
405,-8.00e-03,
406,-4.00e-03,
407,1.20e-02,
408,1.20e-02,
409,-8.00e-03,
410,1.20e-02,
411,-8.00e-03,
412,1.60e-02,
413,-8.00e-03,
414,1.20e-02,
415,-8.00e-03,
416,-6.40e-02,
417,3.60e-02,
418,1.20e-02,
419,-8.00e-03,
420,1.20e-02,
421,-8.00e-03,
422,1.20e-02,
423,-8.00e-03,
424,1.20e-02,
425,-4.00e-03,
426,-4.00e-03,
427,1.20e-02,
428,1.20e-02,
429,-8.00e-03,
430,-4.00e-03,
431,1.20e-02,
432,1.20e-02,
433,-8.00e-03,
434,1.20e-02,
435,-4.00e-03,
436,1.20e-02,
437,-8.00e-03,
438,-8.00e-03,
439,1.20e-02,
440,1.20e-02,
441,-8.00e-03,
442,1.20e-02,
443,-8.00e-03,
444,-8.00e-03,
445,1.20e-02,
446,-8.00e-03,
447,1.20e-02,
448,1.20e-02,
449,-8.00e-03,
450,-8.00e-03,
451,1.60e-02,
452,1.20e-02,
453,-8.00e-03,
454,1.60e-02,
455,-8.00e-03,
456,1.20e-02,
457,-4.00e-03,
458,-8.00e-03,
459,1.60e-02,
460,-8.00e-03,
461,1.60e-02,
462,1.20e-02,
463,-8.00e-03,
464,1.20e-02,
465,-8.00e-03,
466,1.20e-02,
467,-8.00e-03,
468,-8.00e-03,
469,2.40e-02,
470,-4.00e-03,
471,3.60e-02,
472,1.20e-02,
473,-8.00e-03,
474,1.20e-02,
475,-8.00e-03,
476,1.20e-02,
477,-4.00e-03,
478,1.20e-02,
479,-8.00e-03,
480,1.20e-02,
481,-8.00e-03,
482,-8.00e-03,
483,1.60e-02,
484,1.20e-02,
485,-8.00e-03,
486,1.20e-02,
487,-8.00e-03,
488,1.20e-02,
489,-8.00e-03,
490,1.20e-02,
491,-8.00e-03,
492,-8.00e-03,
493,1.60e-02,
494,1.20e-02,
495,-8.00e-03,
496,1.20e-02,
497,-8.00e-03,
498,-4.00e-03,
499,1.20e-02,
500,-8.00e-03,
501,1.60e-02,
502,1.20e-02,
503,-8.00e-03,
504,1.20e-02,
505,-8.00e-03,
506,-4.00e-03,
507,1.20e-02,
508,1.20e-02,
509,-8.00e-03,
510,-4.00e-03,
511,1.20e-02,
512,1.20e-02,
513,-8.00e-03,
514,-4.00e-03,
515,1.20e-02,
516,1.60e-02,
517,-8.00e-03,
518,1.20e-02,
519,-8.00e-03,
520,1.20e-02,
521,-8.00e-03,
522,-1.32e-01,
523,2.80e-02,
524,1.20e-02,
525,-4.00e-03,
526,-4.00e-03,
527,1.20e-02,
528,-4.00e-03,
529,1.20e-02,
530,1.20e-02,
531,-4.00e-03,
532,-8.00e-03,
533,1.20e-02,
534,1.20e-02,
535,-4.00e-03,
536,-8.00e-03,
537,1.60e-02,
538,-8.00e-03,
539,1.60e-02,
540,1.20e-02,
541,-8.00e-03,
542,-8.00e-03,
543,1.20e-02,
544,1.60e-02,
545,-8.00e-03,
546,1.60e-02,
547,-8.00e-03,
548,1.20e-02,
549,-8.00e-03,
550,1.20e-02,
551,-8.00e-03,
552,-8.00e-03,
553,1.60e-02,
554,-8.00e-03,
555,1.20e-02,
556,-8.00e-03,
557,1.20e-02,
558,1.20e-02,
559,-8.00e-03,
560,1.20e-02,
561,-8.00e-03,
562,1.20e-02,
563,-8.00e-03,
564,1.20e-02,
565,-8.00e-03,
566,1.20e-02,
567,-8.00e-03,
568,1.20e-02,
569,-8.00e-03,
570,1.20e-02,
571,-8.00e-03,
572,1.20e-02,
573,-8.00e-03,
574,-1.04e-01,
575,3.20e-02,
576,1.20e-02,
577,-8.00e-03,
578,-8.00e-03,
579,1.60e-02,
580,-8.00e-03,
581,1.20e-02,
582,1.20e-02,
583,-8.00e-03,
584,1.20e-02,
585,-8.00e-03,
586,1.20e-02,
587,-4.00e-03,
588,1.20e-02,
589,-8.00e-03,
590,1.20e-02,
591,-8.00e-03,
592,-4.00e-03,
593,1.20e-02,
594,1.20e-02,
595,-8.00e-03,
596,1.20e-02,
597,-8.00e-03,
598,1.20e-02,
599,-8.00e-03,
600,1.20e-02,
601,-8.00e-03,
602,1.20e-02,
603,-8.00e-03,
604,1.20e-02,
605,-8.00e-03,
606,1.20e-02,
607,-8.00e-03,
608,1.20e-02,
609,-8.00e-03,
610,1.20e-02,
611,-8.00e-03,
612,1.20e-02,
613,-8.00e-03,
614,1.20e-02,
615,-8.00e-03,
616,1.20e-02,
617,-8.00e-03,
618,1.20e-02,
619,-8.00e-03,
620,1.20e-02,
621,-8.00e-03,
622,1.20e-02,
623,-8.00e-03,
624,1.20e-02,
625,-8.00e-03,
626,1.20e-02,
627,-8.00e-03,
628,-9.60e-02,
629,3.20e-02,
630,-8.00e-03,
631,1.20e-02,
632,1.20e-02,
633,-8.00e-03,
634,1.20e-02,
635,-8.00e-03,
636,1.20e-02,
637,-8.00e-03,
638,1.20e-02,
639,-8.00e-03,
640,1.20e-02,
641,-8.00e-03,
642,1.20e-02,
643,-8.00e-03,
644,1.20e-02,
645,-8.00e-03,
646,1.20e-02,
647,-4.00e-03,
648,1.20e-02,
649,-8.00e-03,
650,1.20e-02,
651,-8.00e-03,
652,1.20e-02,
653,-8.00e-03,
654,-8.00e-03,
655,1.20e-02,
656,1.20e-02,
657,-8.00e-03,
658,1.20e-02,
659,-8.00e-03,
660,1.20e-02,
661,-8.00e-03,
662,1.20e-02,
663,-8.00e-03,
664,1.20e-02,
665,-8.00e-03,
666,-8.00e-03,
667,1.20e-02,
668,1.60e-02,
669,-8.00e-03,
670,1.20e-02,
671,-8.00e-03,
672,1.20e-02,
673,-8.00e-03,
674,1.20e-02,
675,-8.00e-03,
676,1.20e-02,
677,-8.00e-03,
678,1.20e-02,
679,-4.00e-03,
680,-6.00e-02,
681,3.20e-02,
682,1.20e-02,
683,-8.00e-03,
684,1.20e-02,
685,-8.00e-03,
686,-4.00e-03,
687,1.20e-02,
