X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-3.000000e-02,5.000000e-05
0,2.80e-02,-4.00e-03,
1,-2.00e-02,1.60e-02,
2,2.80e-02,8.00e-03,
3,-2.00e-02,-6.00e-03,
4,-1.60e-02,1.00e-02,
5,3.60e-02,-8.00e-03,
6,4.80e-02,8.00e-03,
7,-2.40e-02,-1.00e-02,
8,3.20e-02,8.00e-03,
9,-4.00e-02,-1.60e-02,
10,2.80e-02,-1.20e-02,
11,-4.00e-02,8.00e-03,
12,3.20e-02,-1.00e-02,
13,-4.00e-02,1.00e-02,
14,-3.20e-02,-6.00e-03,
15,3.60e-02,8.00e-03,
16,-2.80e-02,-4.00e-03,
17,3.20e-02,2.80e-02,
18,-4.00e-02,-2.00e-03,
19,3.20e-02,1.60e-02,
20,-3.60e-02,2.80e-02,
21,4.00e-02,-1.20e-02,
22,2.40e-02,1.40e-02,
23,-3.60e-02,-8.00e-03,
24,8.00e-03,1.40e-02,
25,-3.60e-02,-1.00e-02,
26,8.00e-03,-1.20e-02,
27,-3.60e-02,2.20e-02,
28,-1.52e-01,-2.06e-01,
29,7.20e-02,2.56e-01,
30,8.00e-03,1.20e-02,
31,-2.80e-02,-1.00e-02,
32,8.00e-03,-1.00e-02,
33,-3.20e-02,2.00e-02,
34,-3.20e-02,1.40e-02,
35,1.20e-02,-1.00e-02,
36,8.00e-03,1.00e-02,
37,-2.40e-02,-1.00e-02,
38,8.00e-03,-1.20e-02,
39,-4.40e-02,1.40e-02,
40,3.20e-02,-2.00e-02,
41,-3.60e-02,2.00e-02,
42,-3.20e-02,-4.00e-03,
43,3.20e-02,3.60e-02,
44,3.60e-02,1.80e-02,
45,-3.20e-02,-6.00e-03,
46,-2.00e-02,8.00e-03,
47,3.60e-02,-1.60e-02,
48,3.60e-02,8.00e-03,
49,-2.80e-02,-2.40e-02,
50,-2.00e-02,-4.00e-03,
51,2.40e-02,1.00e-02,
52,2.40e-02,-4.00e-03,
53,-1.60e-02,8.00e-03,
54,2.00e-02,1.40e-02,
55,-2.40e-02,-1.20e-02,
56,2.80e-02,8.00e-03,
57,-3.20e-02,-8.00e-03,
58,3.44e-01,2.56e-01,
59,-3.12e-01,-2.54e-01,
60,3.20e-02,-1.00e-02,
61,-3.60e-02,1.20e-02,
62,2.80e-02,1.20e-02,
63,-3.60e-02,-1.20e-02,
64,3.20e-02,-1.20e-02,
65,-3.60e-02,2.40e-02,
66,8.00e-03,1.40e-02,
67,-4.00e-02,-8.00e-03,
68,-3.60e-02,-2.00e-02,
69,2.80e-02,2.40e-02,
70,2.80e-02,1.60e-02,
71,-2.00e-02,-2.20e-02,
72,1.20e-02,3.40e-02,
73,-2.40e-02,-2.00e-02,
74,8.00e-03,1.60e-02,
75,-3.20e-02,-1.00e-02,
76,8.00e-03,-1.00e-02,
77,-3.60e-02,1.40e-02,
78,-3.60e-02,-1.20e-02,
79,2.00e-02,2.60e-02,
80,-2.40e-02,1.60e-02,
81,2.40e-02,-1.20e-02,
82,2.00e-02,-6.00e-03,
83,-1.60e-02,1.20e-02,
84,2.00e-02,1.00e-02,
85,-2.80e-02,-4.00e-03,
86,-3.20e-02,-8.00e-03,
87,4.00e-02,8.00e-03,
88,4.72e-01,-6.00e-03,
89,-1.64e-01,2.56e-01,
90,2.80e-02,1.00e-02,
91,-4.40e-02,-1.00e-02,
92,2.80e-02,8.00e-03,
93,-3.60e-02,-2.40e-02,
94,3.20e-02,-8.00e-03,
95,-3.60e-02,2.80e-02,
96,3.60e-02,3.00e-02,
97,-4.40e-02,-1.00e-02,
98,-3.60e-02,8.00e-03,
99,3.20e-02,-8.00e-03,
100,2.80e-02,1.80e-02,
101,-2.80e-02,-2.40e-02,
102,2.00e-02,-4.00e-03,
103,-2.80e-02,2.60e-02,
104,-2.40e-02,1.40e-02,
105,2.40e-02,-1.00e-02,
106,-2.40e-02,-1.20e-02,
107,2.80e-02,1.80e-02,
108,-3.60e-02,-1.60e-02,
109,3.20e-02,2.40e-02,
110,5.20e-02,1.80e-02,
111,-1.60e-02,-1.20e-02,
112,3.60e-02,1.20e-02,
113,-1.60e-02,-1.60e-02,
114,2.80e-02,1.20e-02,
115,-1.60e-02,-1.00e-02,
116,2.80e-02,-7.80e-02,
117,-3.60e-02,1.04e-01,
118,5.60e-02,-1.40e-01,
119,-4.00e-02,2.60e-02,
120,-4.00e-02,-2.00e-02,
121,3.20e-02,2.80e-02,
122,-4.00e-02,-2.60e-02,
123,4.00e-02,1.60e-02,
124,3.20e-02,3.20e-02,
125,-4.00e-02,-1.00e-02,
126,3.60e-02,1.60e-02,
127,-3.60e-02,-6.00e-03,
128,2.80e-02,-6.00e-03,
129,-2.00e-02,1.80e-02,
130,2.80e-02,-1.20e-02,
131,-2.80e-02,2.00e-02,
132,2.00e-02,2.20e-02,
133,-3.20e-02,-1.40e-02,
134,2.00e-02,1.40e-02,
135,-4.00e-02,-1.20e-02,
136,-3.60e-02,1.40e-02,
137,3.20e-02,-4.00e-03,
138,-3.60e-02,1.80e-02,
139,3.60e-02,-1.20e-02,
140,4.40e-02,1.40e-02,
141,-3.60e-02,-1.00e-02,
142,-4.00e-02,-1.20e-02,
143,2.80e-02,1.40e-02,
144,-3.60e-02,-2.40e-02,
145,2.80e-02,1.60e-02,
146,3.20e-02,-1.60e-02,
147,-2.00e-02,2.00e-02,
148,-3.60e-02,1.24e-01,
149,8.40e-02,-1.46e-01,
150,2.80e-02,-6.00e-03,
151,-2.00e-02,2.20e-02,
152,3.20e-02,1.80e-02,
153,-2.00e-02,-2.00e-02,
154,2.80e-02,-8.00e-03,
155,-1.20e-02,2.60e-02,
156,2.80e-02,1.60e-02,
157,-1.60e-02,-6.00e-03,
158,2.80e-02,-4.00e-03,
159,-1.60e-02,1.80e-02,
160,2.80e-02,-1.20e-02,
161,-2.40e-02,1.80e-02,
162,4.40e-02,1.80e-02,
163,-2.80e-02,-8.00e-03,
164,3.60e-02,1.00e-02,
165,-3.60e-02,-1.00e-02,
166,3.20e-02,-4.00e-03,
167,-4.00e-02,1.20e-02,
168,-4.00e-02,-4.00e-03,
169,3.20e-02,2.00e-02,
170,3.20e-02,2.20e-02,
171,-4.00e-02,-4.00e-03,
172,3.60e-02,-4.00e-03,
