X,CH1,Start,Increment,
Sequence,Volt,-1.500000e-01,2.000000e-04
0,1.76e-01,
1,-1.44e-01,
2,-1.64e-01,
3,1.64e-01,
4,1.52e-01,
5,-1.56e-01,
6,-1.68e-01,
7,1.68e-01,
8,-1.52e-01,
9,1.76e-01,
10,-1.72e-01,
11,1.76e-01,
12,2.04e-01,
13,-2.16e-01,
14,2.16e-01,
15,-2.24e-01,
16,-2.44e-01,
17,2.28e-01,
18,-2.52e-01,
19,2.48e-01,
20,-2.64e-01,
21,2.56e-01,
22,2.52e-01,
23,-2.56e-01,
24,-2.72e-01,
25,2.56e-01,
26,2.52e-01,
27,-2.72e-01,
28,2.56e-01,
29,-2.76e-01,
30,2.64e-01,
31,-2.76e-01,
32,1.60e-01,
33,-1.68e-01,
34,1.64e-01,
35,-1.72e-01,
36,1.64e-01,
37,-1.68e-01,
38,1.44e-01,
39,-1.76e-01,
40,1.44e-01,
41,-1.68e-01,
42,-1.44e-01,
43,1.64e-01,
44,-1.64e-01,
45,1.28e-01,
46,1.28e-01,
47,-1.56e-01,
48,-1.44e-01,
49,1.56e-01,
50,-1.56e-01,
51,1.44e-01,
52,1.28e-01,
53,-1.60e-01,
54,1.52e-01,
55,-1.52e-01,
56,-1.56e-01,
57,1.56e-01,
58,1.60e-01,
59,-1.60e-01,
60,-1.60e-01,
61,1.44e-01,
62,1.44e-01,
63,-1.56e-01,
64,1.88e-01,
65,-2.20e-01,
66,2.48e-01,
67,-2.48e-01,
68,-2.52e-01,
69,2.52e-01,
70,-2.76e-01,
71,2.52e-01,
72,2.64e-01,
73,-2.60e-01,
74,1.76e-01,
75,-1.24e-01,
76,1.76e-01,
77,-1.64e-01,
78,-1.36e-01,
79,1.68e-01,
80,1.68e-01,
81,-1.52e-01,
82,-1.68e-01,
83,1.64e-01,
84,-1.44e-01,
85,1.64e-01,
86,1.72e-01,
87,-1.60e-01,
88,-1.56e-01,
89,1.52e-01,
90,1.52e-01,
91,-1.64e-01,
92,-1.60e-01,
93,1.40e-01,
94,1.52e-01,
95,-1.64e-01,
96,-1.68e-01,
97,1.64e-01,
98,1.92e-01,
99,-2.12e-01,
100,2.32e-01,
101,-2.28e-01,
102,-2.52e-01,
103,2.32e-01,
104,2.32e-01,
105,-2.52e-01,
106,2.48e-01,
107,-2.68e-01,
108,2.60e-01,
109,-2.68e-01,
110,2.52e-01,
111,-2.56e-01,
112,2.52e-01,
113,-2.72e-01,
114,2.40e-01,
115,-2.24e-01,
116,-1.60e-01,
117,1.52e-01,
118,-1.68e-01,
119,1.60e-01,
120,1.56e-01,
121,-1.68e-01,
122,1.44e-01,
123,-1.68e-01,
124,-1.64e-01,
125,1.32e-01,
126,-1.64e-01,
127,1.52e-01,
128,1.64e-01,
129,-1.64e-01,
130,1.44e-01,
131,-1.28e-01,
132,1.56e-01,
133,-1.40e-01,
134,1.52e-01,
135,-1.64e-01,
136,1.48e-01,
137,-1.36e-01,
138,-1.60e-01,
139,1.52e-01,
140,-1.64e-01,
141,1.44e-01,
142,1.60e-01,
143,-1.52e-01,
144,1.56e-01,
145,-1.36e-01,
146,1.68e-01,
147,-2.08e-01,
148,2.32e-01,
149,-2.64e-01,
150,-2.68e-01,
151,2.48e-01,
152,2.56e-01,
153,-2.76e-01,
154,-2.64e-01,
155,2.48e-01,
156,2.48e-01,
157,-1.88e-01,
158,-1.16e-01,
159,1.64e-01,
160,1.76e-01,
161,-1.76e-01,
162,1.68e-01,
163,-1.80e-01,
164,1.72e-01,
165,-1.72e-01,
166,1.76e-01,
167,-1.60e-01,
168,-1.64e-01,
169,1.44e-01,
170,-1.72e-01,
171,1.64e-01,
172,1.60e-01,
173,-1.32e-01,
174,-1.64e-01,
175,1.68e-01,
176,1.68e-01,
177,-1.60e-01,
178,1.64e-01,
179,-1.40e-01,
180,1.56e-01,
181,-1.52e-01,
182,1.88e-01,
183,-1.88e-01,
184,-2.24e-01,
185,2.20e-01,
