X,CH2,Start,Increment,
Sequence,Volt,-3.000000e-02,5.000000e-05
0,8.00e-03,
1,-1.00e-02,
2,-6.00e-03,
3,1.00e-02,
4,-2.60e-02,
5,3.40e-02,
6,-3.80e-02,
7,4.80e-02,
8,-3.20e-02,
9,1.80e-02,
10,3.60e-02,
11,-2.80e-02,
12,-1.00e-02,
13,1.60e-02,
14,3.00e-02,
15,-2.00e-02,
16,8.00e-03,
17,-1.20e-02,
18,1.20e-02,
19,-8.00e-03,
20,-4.00e-03,
21,8.00e-03,
22,8.00e-03,
23,-6.00e-03,
24,2.40e-01,
25,-3.80e-02,
26,-6.00e-03,
27,8.00e-03,
28,-4.00e-03,
29,8.00e-03,
30,-6.00e-03,
31,4.60e-02,
32,8.00e-03,
33,-3.00e-02,
34,3.40e-02,
35,-2.60e-02,
36,8.00e-03,
37,-3.80e-02,
38,-8.00e-03,
39,2.60e-02,
40,1.80e-02,
41,-1.20e-02,
42,-1.20e-02,
43,8.00e-03,
44,-2.20e-02,
45,8.00e-03,
46,-6.00e-03,
47,1.60e-02,
48,-6.20e-02,
49,1.40e-02,
50,6.00e-03,
51,-1.00e-02,
52,8.00e-03,
53,-1.00e-02,
54,-4.00e-03,
55,8.00e-03,
56,1.40e-02,
57,-2.60e-02,
58,3.40e-02,
59,-2.20e-02,
60,-4.00e-02,
61,4.60e-02,
62,-2.20e-02,
63,3.60e-02,
64,2.00e-02,
65,-1.00e-02,
66,8.00e-03,
67,-1.80e-02,
68,-2.20e-02,
69,8.00e-03,
70,1.20e-02,
71,-1.00e-02,
72,8.00e-03,
73,-6.00e-03,
74,-6.00e-03,
75,2.98e-01,
76,-4.00e-03,
77,8.00e-03,
78,8.00e-03,
79,-6.00e-03,
80,8.00e-03,
81,-3.00e-02,
82,-1.80e-02,
83,2.80e-02,
84,-6.00e-03,
85,4.20e-02,
86,-3.00e-02,
87,3.80e-02,
88,1.20e-02,
89,-3.60e-02,
90,-3.40e-02,
91,2.80e-02,
92,-4.00e-03,
93,3.40e-02,
94,8.00e-03,
95,-1.60e-02,
96,1.20e-02,
97,-2.00e-02,
98,8.00e-03,
99,-8.00e-03,
100,2.98e-01,
101,-2.12e-01,
102,8.00e-03,
103,-8.00e-03,
104,-4.00e-03,
105,8.00e-03,
106,8.00e-03,
107,-6.00e-03,
108,8.00e-03,
109,-6.00e-03,
110,1.40e-02,
111,-2.80e-02,
112,8.00e-03,
113,-3.80e-02,
114,8.00e-03,
115,-3.40e-02,
116,3.40e-02,
117,-2.60e-02,
118,8.00e-03,
119,-8.00e-03,
120,2.80e-02,
121,-2.20e-02,
122,1.00e-02,
123,-1.20e-02,
124,-2.12e-01,
125,2.98e-01,
126,-4.00e-03,
127,8.00e-03,
128,6.00e-03,
129,-4.00e-03,
130,1.00e-02,
131,-8.00e-03,
132,6.00e-03,
133,-6.00e-03,
134,1.00e-02,
135,-3.20e-02,
136,-6.00e-03,
137,4.60e-02,
138,1.20e-02,
139,-2.80e-02,
140,3.40e-02,
141,-2.60e-02,
142,-3.60e-02,
143,2.00e-02,
144,8.00e-03,
145,-6.00e-03,
146,-4.00e-03,
147,2.20e-02,
148,6.00e-03,
149,-6.00e-03,
150,1.16e-01,
151,-1.00e-02,
152,-4.00e-03,
153,1.40e-02,
154,-6.00e-03,
155,8.00e-03,
156,8.00e-03,
157,-8.00e-03,
158,6.00e-03,
159,-1.00e-02,
160,-4.00e-03,
161,6.00e-03,
162,1.60e-02,
163,-2.60e-02,
164,3.40e-02,
165,-2.40e-02,
166,-3.60e-02,
167,4.60e-02,
168,3.40e-02,
169,-2.40e-02,
170,-6.00e-03,
171,1.80e-02,
172,-1.60e-02,
173,2.40e-02,
174,1.80e-02,
175,-3.20e-02,
176,1.20e-02,
177,-1.00e-02,
178,-6.00e-03,
179,8.00e-03,
180,-6.00e-03,
181,8.00e-03,
182,8.00e-03,
183,-6.00e-03,
184,6.00e-03,
185,-6.00e-03,
186,8.00e-03,
187,-3.00e-02,
